id,battery_power,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,talk_time,bluetooth,gen,cores,speed,sim,f_camera,camera,memory,screen,wifi,price,resolution,DPI_W,call_ratio
724,696,0.3,197,649,907,2630,18,8,9,No,2,triple,low,Single,6.0,8.0,50.1162109375,LCD,n,731.59,588643,283.4375,77.33333333333333
725,1981,0.3,175,193,1234,1380,10,1,13,Yes,2,hexa,medium,Dual,13.0,18.0,44.453125,Touch,none,764.24,238162,3085.0,152.3846153846154
726,614,0.2,128,22,519,3487,15,6,11,No,4,hepta,medium,Dual,,2.0,56.8349609375,Touch,n,751.78,11418,216.25,55.81818181818182
727,1590,0.3,122,1464,1595,1201,12,3,18,No,3,triple,low,Dual,,17.0,7.40625,Touch,n,737.73,2335080,1329.1666666666665,88.33333333333333
728,1945,0.7,113,280,895,3015,6,1,15,No,2,triple,medium,Single,4.0,10.0,21.0947265625,LCD,none,599.95,250600,2237.5,129.66666666666666
729,1135,0.4,158,690,1589,3204,18,13,6,Yes,3,single,high,Dual,9.0,11.0,42.4384765625,LCD,none,890.5,1096410,305.5769230769231,189.16666666666666
730,1049,0.3,172,39,1564,433,10,7,6,No,4,hexa,low,Dual,8.0,10.0,2.435546875,LCD,none,689.13,60996,558.5714285714286,174.83333333333334
731,1807,0.8,125,337,1384,1906,17,13,13,Yes,2,single,medium,Single,2.0,10.0,48.7529296875,Touch,a,654.39,466408,266.1538461538462,139.0
732,984,0.8,98,1036,1611,898,16,8,13,Yes,4,hepta,low,Single,13.0,17.0,41.841796875,Touch,none,919.0,1668996,503.4375,75.6923076923077
733,720,0.6,96,1347,1733,2799,5,3,15,Yes,4,hepta,medium,Dual,,8.0,60.4013671875,LCD,a,628.72,2334351,1444.1666666666665,48.0
734,1536,0.3,105,22,1634,2020,6,0,16,No,3,hepta,low,Single,12.0,20.0,13.0,Touch,none,919.25,35948,inf,96.0
735,771,1.0,86,327,922,770,12,1,20,Yes,2,quad,low,Single,3.0,6.0,25.1064453125,Touch,none,373.13,301494,2305.0,38.55
736,503,0.6,185,778,1291,305,11,8,16,No,2,hexa,high,Single,3.0,11.0,56.4169921875,LCD,a,363.64,1004398,403.4375,31.4375
737,675,0.6,187,482,874,2953,9,5,13,No,3,hepta,high,Single,1.0,2.0,41.6181640625,Touch,none,334.23,421268,437.0,51.92307692307692
738,1936,0.2,182,591,1089,1671,6,1,9,Yes,4,hepta,medium,Dual,13.0,14.0,33.767578125,LCD,g,962.63,643599,2722.5,215.11111111111111
739,1303,0.1,138,229,1604,2574,12,4,14,No,4,triple,medium,Dual,,10.0,15.6875,Touch,g,870.45,367316,1002.5,93.07142857142857
740,1004,0.2,141,901,1162,3772,17,8,18,Yes,2,hexa,high,Dual,,9.0,34.4765625,Touch,b,833.94,1046962,363.125,55.77777777777778
741,1972,0.7,102,715,1648,2870,16,0,17,No,2,dual,medium,Dual,,1.0,36.8642578125,LCD,none,999.68,1178320,inf,116.0
742,1822,0.2,195,172,910,2577,9,5,8,No,3,hexa,medium,Single,,,8.3701171875,Touch,none,850.67,156520,455.0,227.75
743,1159,0.5,83,681,723,2246,8,1,3,Yes,4,single,high,Single,5.0,7.0,18.5419921875,Touch,none,875.39,492363,1807.5,386.3333333333333
744,1782,0.8,157,867,999,2405,15,0,16,Yes,4,single,high,Dual,6.0,13.0,57.498046875,LCD,n,1171.88,866133,inf,111.375
745,894,0.7,168,286,1300,3377,5,1,6,No,3,octa,medium,Dual,16.0,20.0,16.0888671875,Touch,b,809.7,371800,3250.0,149.0
746,1884,0.8,185,451,819,3619,14,8,7,No,4,single,medium,Dual,7.0,18.0,41.9697265625,Touch,a,1227.24,369369,255.9375,269.14285714285717
747,1648,0.9,142,1119,1238,1184,6,2,2,Yes,4,dual,low,Single,1.0,3.0,17.4384765625,LCD,g,755.82,1385322,1547.5,824.0
748,798,0.2,96,526,643,2965,15,7,14,No,3,triple,high,Single,5.0,9.0,4.7109375,Touch,none,928.46,338218,229.64285714285717,57.0
749,802,0.8,157,1299,1633,3713,8,3,8,Yes,2,triple,high,Dual,1.0,9.0,45.109375,LCD,none,911.78,2121267,1360.8333333333335,100.25
750,1276,0.3,130,217,735,3798,19,10,8,Yes,3,dual,high,Dual,2.0,3.0,52.6064453125,Touch,b,1024.63,159495,183.75,159.5
751,1331,0.5,165,1109,1226,1026,13,5,20,Yes,3,dual,medium,Single,,7.0,16.2373046875,LCD,b,634.81,1359634,613.0,66.55
752,1620,0.9,186,434,1339,1086,18,14,13,No,3,hexa,high,Dual,6.0,18.0,5.28515625,LCD,none,652.96,581126,239.10714285714283,124.61538461538461
753,1996,0.4,122,671,1445,2236,8,7,12,No,4,quad,high,Single,5.0,9.0,50.1240234375,LCD,n,1351.55,969595,516.0714285714286,166.33333333333334
754,1092,0.8,185,1404,1424,1303,12,3,20,No,2,single,high,Dual,8.0,10.0,44.486328125,Touch,b,567.04,1999296,1186.6666666666667,54.6
755,1018,0.1,155,856,883,3048,10,3,2,Yes,2,penta,low,Dual,7.0,18.0,61.6796875,LCD,n,1193.18,755848,735.8333333333333,509.0
756,545,0.3,131,381,1452,616,15,6,19,No,4,triple,low,Single,,1.0,11.5283203125,Touch,a,624.38,553212,605.0,28.68421052631579
757,554,0.1,105,85,806,3764,10,7,4,Yes,2,hexa,medium,Single,,10.0,12.21484375,Touch,a,472.05,68510,287.85714285714283,138.5
758,1264,0.2,171,562,849,419,7,4,3,No,4,triple,high,Dual,2.0,3.0,33.7138671875,Touch,a,758.3,477138,530.625,421.3333333333333
759,1030,0.2,138,1111,1812,2858,6,2,18,No,4,hexa,medium,Dual,3.0,20.0,56.951171875,Touch,n,1087.58,2013132,2265.0,57.22222222222222
760,1432,0.3,164,209,947,504,14,4,10,Yes,4,quad,medium,Dual,6.0,18.0,38.359375,Touch,none,851.36,197923,591.875,143.2
761,558,0.8,142,997,1605,392,10,5,8,Yes,4,penta,high,Single,1.0,4.0,48.2421875,Touch,g,711.44,1600185,802.5,69.75
762,829,0.6,129,91,1916,820,12,6,11,No,3,hepta,low,Single,,1.0,55.353515625,LCD,b,503.26,174356,798.3333333333333,75.36363636363636
763,1741,0.7,143,730,1895,3387,11,3,3,Yes,3,octa,medium,Single,,,14.2626953125,LCD,none,1007.34,1383350,1579.1666666666665,580.3333333333334
764,1849,0.4,144,606,1123,3447,14,11,19,Yes,4,penta,high,Single,7.0,19.0,15.1103515625,LCD,g,1728.97,680538,255.22727272727275,97.3157894736842
765,733,0.2,174,445,1409,1403,15,8,2,No,4,hepta,medium,Single,5.0,10.0,7.2529296875,Touch,none,825.14,627005,440.3125,366.5
766,1872,0.5,80,286,1484,2295,15,11,16,Yes,2,dual,low,Dual,,2.0,16.35546875,LCD,a,649.19,424424,337.27272727272725,117.0
767,1853,0.3,197,985,1005,1973,10,2,8,No,3,hexa,low,Dual,1.0,13.0,26.4697265625,LCD,b,560.96,989925,1256.25,231.625
768,1149,0.2,106,1617,1675,3755,17,14,8,Yes,3,hexa,medium,Single,4.0,5.0,29.650390625,LCD,none,1003.54,2708475,299.10714285714283,143.625
769,891,0.3,196,375,1724,2073,7,1,10,No,4,dual,low,Dual,9.0,19.0,24.99609375,LCD,n,1014.61,646500,4310.0,89.1
770,1911,0.6,163,1795,1958,3872,9,8,11,Yes,4,octa,medium,Single,7.0,8.0,62.482421875,Touch,none,1533.85,3514610,611.875,173.72727272727272
771,550,0.1,145,486,1930,302,18,5,8,Yes,4,dual,low,Single,16.0,17.0,22.6298828125,LCD,none,648.29,937980,965.0,68.75
772,576,0.1,121,757,1518,1519,18,6,8,No,4,dual,low,Single,,4.0,26.7724609375,LCD,a,678.49,1149126,632.5,72.0
773,1760,0.8,198,273,1704,2549,10,8,4,No,4,single,medium,Single,1.0,2.0,49.2880859375,Touch,none,1019.11,465192,532.5,440.0
774,969,0.3,124,491,589,404,18,5,19,No,3,hepta,high,Single,,,44.5791015625,LCD,b,673.41,289199,294.5,51.0
775,1160,0.7,166,762,859,595,18,4,15,No,4,triple,medium,Single,1.0,2.0,62.2060546875,LCD,n,875.92,654558,536.875,77.33333333333333
776,827,0.9,160,448,821,1663,14,0,17,No,4,dual,medium,Dual,2.0,16.0,18.0966796875,Touch,b,808.91,367808,inf,48.64705882352941
777,1786,0.7,161,231,1671,2764,9,3,7,No,4,hepta,low,Single,9.0,10.0,57.037109375,Touch,g,1118.24,386001,1392.5,255.14285714285714
778,774,0.4,136,1713,1865,2614,7,0,14,Yes,4,single,low,Dual,2.0,4.0,8.3583984375,Touch,g,1030.9,3194745,inf,55.285714285714285
779,819,0.2,83,438,822,1094,10,5,15,Yes,4,octa,high,Dual,,1.0,11.404296875,LCD,none,661.53,360036,411.0,54.6
780,1042,0.6,139,68,1018,2826,18,0,2,No,4,penta,medium,Single,15.0,16.0,10.875,LCD,none,928.66,69224,inf,521.0
781,1368,0.2,97,698,829,2496,13,6,5,No,2,hepta,high,Dual,10.0,18.0,48.8935546875,Touch,b,749.26,578642,345.41666666666663,273.6
782,1592,0.1,181,510,522,2103,19,8,7,No,4,dual,medium,Single,6.0,17.0,49.103515625,LCD,none,1032.61,266220,163.125,227.42857142857142
783,1067,0.2,146,965,1009,966,5,0,13,No,2,single,medium,Dual,11.0,15.0,14.212890625,LCD,b,659.45,973685,inf,82.07692307692308
784,1892,0.4,110,1399,1564,2172,17,14,3,Yes,3,quad,low,Single,5.0,10.0,46.6376953125,Touch,a,820.12,2188036,279.2857142857143,630.6666666666666
785,915,0.6,187,532,1448,905,19,10,12,No,2,octa,medium,Single,6.0,17.0,54.974609375,Touch,none,525.37,770336,362.0,76.25
786,774,0.9,124,8,896,3916,8,1,12,Yes,4,triple,high,Single,7.0,18.0,54.48828125,Touch,none,1147.18,7168,2240.0,64.5
787,1848,0.7,179,154,605,3902,11,9,3,Yes,4,dual,medium,Dual,2.0,10.0,41.794921875,LCD,a,1348.29,93170,168.05555555555557,616.0
788,1501,0.2,187,198,1056,2487,13,12,16,No,4,single,medium,Single,12.0,15.0,2.6376953125,Touch,n,1113.58,209088,220.0,93.8125
789,1614,0.3,188,860,1330,3914,17,13,13,No,4,triple,medium,Single,8.0,17.0,54.2109375,LCD,none,1415.03,1143800,255.76923076923077,124.15384615384616
790,911,0.1,181,461,670,363,9,5,17,Yes,2,penta,high,Single,,1.0,45.7197265625,Touch,none,322.34,308870,335.0,53.588235294117645
791,1520,0.7,199,109,1909,3233,13,3,4,No,4,penta,low,Single,1.0,8.0,23.8125,LCD,g,1381.76,208081,1590.8333333333335,380.0
792,1647,0.3,102,193,1185,2532,16,14,15,No,4,hexa,medium,Dual,3.0,15.0,37.4765625,LCD,a,813.83,228705,211.60714285714283,109.8
793,1347,0.8,108,961,1008,3836,15,3,14,No,4,hexa,low,Dual,8.0,15.0,51.888671875,LCD,b,1273.01,968688,840.0,96.21428571428571
794,967,0.6,92,243,1642,3076,7,4,18,Yes,2,octa,medium,Single,4.0,9.0,24.6279296875,Touch,n,748.0,399006,1026.25,53.72222222222222
795,1442,0.7,145,1626,1668,1513,11,8,7,No,4,penta,medium,Single,,3.0,55.4580078125,Touch,none,1060.1,2712168,521.25,206.0
796,1204,0.3,199,480,1482,1724,11,2,19,Yes,3,hepta,high,Single,,3.0,10.4453125,LCD,none,709.09,711360,1852.5,63.36842105263158
797,1320,0.6,144,123,1229,542,11,1,14,No,4,hepta,medium,Dual,,2.0,40.5546875,Touch,none,777.53,151167,3072.5,94.28571428571429
798,1800,0.4,100,400,823,3481,10,8,8,Yes,4,hepta,low,Single,2.0,6.0,7.982421875,LCD,n,895.45,329200,257.1875,225.0
799,1567,0.8,153,190,1326,3991,15,2,10,No,3,triple,medium,Dual,3.0,19.0,22.11328125,LCD,none,1579.84,251940,1657.5,156.7
800,1439,0.8,147,626,932,1790,19,12,15,No,4,single,low,Single,12.0,17.0,20.32421875,LCD,g,733.88,583432,194.16666666666669,95.93333333333334
801,1422,0.1,112,1,926,509,19,1,3,No,3,single,medium,Single,15.0,17.0,3.26953125,Touch,b,593.37,926,2315.0,474.0
802,1591,1.0,161,548,1641,282,10,9,14,Yes,4,triple,medium,Dual,4.0,16.0,51.51953125,Touch,g,724.74,899268,455.83333333333337,113.64285714285714
803,880,0.6,198,632,660,3006,6,4,3,No,3,quad,medium,Single,2.0,19.0,6.3310546875,LCD,none,787.52,417120,412.5,293.3333333333333
804,1929,1.0,163,349,1051,1913,12,7,6,Yes,4,hexa,low,Dual,,2.0,18.779296875,Touch,none,972.08,366799,375.35714285714283,321.5
805,1642,0.4,102,1686,1889,1333,18,0,2,Yes,2,penta,medium,Dual,,2.0,5.79296875,LCD,n,725.07,3184854,inf,821.0
806,1511,0.2,114,1455,1982,3746,10,0,5,No,3,triple,high,Dual,3.0,18.0,21.0830078125,LCD,none,1507.96,2883810,inf,302.2
807,1312,0.6,163,95,893,3941,6,2,13,No,4,dual,medium,Single,5.0,9.0,10.59375,Touch,g,1019.63,84835,1116.25,100.92307692307692
808,1852,0.7,196,580,1163,3970,13,1,11,No,4,single,medium,Single,4.0,18.0,9.7998046875,LCD,a,1161.7,674540,2907.5,168.36363636363637
809,972,0.7,82,297,589,3925,7,6,7,Yes,2,hepta,medium,Single,8.0,10.0,43.5576171875,Touch,none,703.52,174933,245.41666666666669,138.85714285714286
810,691,0.9,108,951,962,424,5,3,15,Yes,4,quad,high,Dual,4.0,8.0,32.4208984375,Touch,b,642.87,914862,801.6666666666667,46.06666666666667
811,807,0.3,158,667,697,1284,17,13,2,No,2,penta,low,Single,9.0,20.0,8.484375,Touch,a,588.8,464899,134.03846153846155,403.5
812,1113,0.3,145,1047,1312,277,11,2,12,No,3,single,low,Dual,,10.0,24.5556640625,LCD,b,638.56,1373664,1640.0,92.75
813,721,0.9,125,408,1862,1713,10,3,4,Yes,2,single,medium,Dual,10.0,18.0,15.763671875,Touch,b,666.42,759696,1551.6666666666665,180.25
814,1188,0.3,198,1150,1469,485,12,7,7,Yes,2,hexa,medium,Dual,,2.0,53.7060546875,Touch,none,400.84,1689350,524.6428571428571,169.71428571428572
815,1512,0.1,131,333,952,3002,6,5,7,Yes,2,single,low,Single,1.0,14.0,51.3388671875,LCD,g,973.85,317016,476.0,216.0
816,805,0.1,97,641,704,418,11,6,17,Yes,2,quad,low,Single,,14.0,63.060546875,Touch,b,430.08,451264,293.3333333333333,47.35294117647059
817,918,0.1,123,653,671,1652,17,4,14,No,3,hepta,low,Dual,1.0,5.0,8.1943359375,Touch,none,682.3,438163,419.375,65.57142857142857
818,1320,0.2,168,103,1583,2893,8,5,9,No,2,penta,low,Dual,7.0,16.0,46.9658203125,LCD,g,872.47,163049,791.5,146.66666666666666
819,1236,0.1,188,517,809,1406,14,12,20,No,4,single,low,Dual,2.0,14.0,56.029296875,LCD,b,750.59,418253,168.54166666666669,61.8
820,1387,0.5,98,785,1151,629,5,3,11,No,4,triple,low,Single,,,59.7734375,Touch,none,812.1,903535,959.1666666666667,126.0909090909091
821,1883,0.5,95,531,791,3724,16,15,20,Yes,4,dual,high,Dual,6.0,10.0,29.5859375,Touch,b,1380.68,420021,131.83333333333334,94.15
822,839,0.4,175,564,1391,3835,15,8,11,No,3,hepta,medium,Dual,,3.0,14.38671875,LCD,none,576.58,784524,434.6875,76.27272727272727
823,1593,0.7,130,761,1336,1354,15,13,13,Yes,4,octa,medium,Single,,,51.3544921875,Touch,a,669.21,1016696,256.9230769230769,122.53846153846153
824,1722,0.8,88,1179,1638,2376,5,1,19,Yes,2,hexa,medium,Single,7.0,19.0,24.7294921875,LCD,g,934.52,1931202,4095.0,90.63157894736842
825,1954,0.9,126,673,690,3438,17,12,13,No,3,triple,low,Dual,8.0,9.0,7.490234375,LCD,none,853.58,464370,143.75,150.30769230769232
826,1788,0.3,150,472,1073,2655,12,2,4,Yes,4,hexa,low,Dual,15.0,20.0,2.4560546875,LCD,g,935.58,506456,1341.25,447.0
827,1628,0.9,101,412,643,3361,16,10,13,No,4,hexa,low,Single,5.0,8.0,32.65234375,LCD,none,1353.87,264916,160.75,125.23076923076923
828,1965,1.0,84,977,1660,3535,17,0,16,No,4,hepta,low,Single,6.0,9.0,3.927734375,Touch,g,1010.77,1621820,inf,122.8125
829,833,0.9,124,359,1395,2150,9,5,7,Yes,2,single,medium,Single,4.0,6.0,26.734375,Touch,a,516.1,500805,697.5,119.0
830,571,0.5,141,224,783,2587,7,5,18,No,4,triple,low,Single,1.0,8.0,42.375,LCD,none,1188.81,175392,391.5,31.72222222222222
831,1808,0.5,92,714,1208,2736,9,1,8,Yes,2,dual,low,Dual,1.0,16.0,30.513671875,LCD,b,777.05,862512,3020.0,226.0
832,1860,0.7,83,195,799,676,15,0,4,No,4,hexa,low,Dual,2.0,3.0,54.203125,LCD,b,646.83,155805,inf,465.0
833,1368,0.1,115,843,1145,2941,13,12,17,Yes,2,hepta,medium,Dual,4.0,7.0,9.552734375,Touch,none,886.97,965235,238.54166666666669,80.47058823529412
834,1161,0.6,126,308,1169,3336,6,4,14,No,4,octa,medium,Dual,,12.0,21.494140625,LCD,a,1138.61,360052,730.625,82.92857142857143
835,1224,1.0,157,522,563,3796,10,5,13,Yes,3,single,medium,Single,9.0,18.0,32.6611328125,Touch,none,859.33,293886,281.5,94.15384615384616
836,902,0.7,122,364,1360,3654,18,8,15,Yes,2,penta,low,Dual,,14.0,61.8759765625,Touch,g,916.15,495040,425.0,60.13333333333333
837,787,0.6,93,806,1423,2934,8,6,14,Yes,3,single,low,Single,15.0,16.0,10.763671875,LCD,a,655.37,1146938,592.9166666666666,56.214285714285715
838,854,0.5,125,518,1152,2889,5,2,11,No,2,octa,low,Single,2.0,5.0,29.8193359375,LCD,g,702.24,596736,1440.0,77.63636363636364
839,1184,0.6,191,519,1577,3315,17,7,14,No,4,single,medium,Dual,1.0,6.0,47.0283203125,Touch,g,1081.62,818463,563.2142857142857,84.57142857142857
840,1973,0.8,152,792,1181,1993,9,0,5,No,4,quad,medium,Dual,5.0,6.0,38.4501953125,LCD,none,1124.05,935352,inf,394.6
841,510,0.8,120,382,1228,2509,17,2,11,No,2,triple,medium,Dual,3.0,6.0,34.369140625,Touch,b,675.94,469096,1535.0,46.36363636363637
842,966,0.5,118,214,1523,3534,18,17,11,No,4,dual,medium,Single,8.0,10.0,33.7138671875,Touch,n,1004.61,325922,223.97058823529414,87.81818181818181
843,1438,0.6,169,859,867,2246,14,11,15,Yes,2,octa,medium,Single,3.0,7.0,15.8798828125,LCD,none,497.56,744753,197.04545454545453,95.86666666666666
844,1986,0.4,95,342,774,3165,5,0,13,No,3,triple,low,Single,7.0,9.0,50.5302734375,LCD,none,878.81,264708,inf,152.76923076923077
845,1907,0.9,105,713,1513,286,14,4,17,No,3,hepta,medium,Single,13.0,15.0,54.6884765625,LCD,b,578.91,1078769,945.625,112.17647058823529
846,1489,0.6,200,172,812,776,7,6,8,No,2,single,high,Dual,8.0,16.0,32.0341796875,LCD,none,580.32,139664,338.33333333333337,186.125
847,1843,0.7,134,118,580,3213,15,14,15,Yes,4,hexa,medium,Dual,13.0,18.0,15.974609375,Touch,none,1097.78,68440,103.57142857142858,122.86666666666666
848,825,0.4,94,540,783,716,11,4,14,Yes,2,triple,medium,Single,11.0,18.0,37.6064453125,Touch,none,451.69,422820,489.375,58.92857142857143
849,1286,0.1,98,18,662,424,10,5,4,Yes,4,dual,high,Single,10.0,18.0,15.7080078125,Touch,none,695.66,11916,331.0,321.5
850,840,0.8,137,987,1081,3486,12,8,18,No,4,hepta,low,Single,,19.0,61.77734375,Touch,none,912.71,1066947,337.8125,46.666666666666664
851,757,0.2,163,535,697,3237,19,12,9,No,4,quad,high,Dual,5.0,7.0,57.6875,LCD,a,1045.35,372895,145.20833333333334,84.11111111111111
852,814,0.8,177,1092,1406,1944,16,6,12,Yes,3,dual,medium,Dual,2.0,10.0,40.6142578125,LCD,none,796.99,1535352,585.8333333333334,67.83333333333333
853,1195,0.9,80,327,1001,643,14,2,19,Yes,4,hexa,medium,Dual,2.0,6.0,8.1123046875,LCD,none,820.87,327327,1251.25,62.89473684210526
854,767,0.5,107,517,1995,2317,6,0,12,No,4,quad,low,Single,7.0,12.0,9.970703125,Touch,a,668.39,1031415,inf,63.916666666666664
855,1068,0.1,97,994,1500,1436,16,1,15,No,4,octa,medium,Single,6.0,7.0,51.158203125,LCD,none,964.34,1491000,3750.0,71.2
856,994,0.5,173,491,530,3190,5,2,20,Yes,3,triple,high,Dual,,3.0,55.2509765625,Touch,a,849.27,260230,662.5,49.7
857,1550,0.8,133,268,832,2338,16,1,15,Yes,2,dual,high,Single,6.0,11.0,21.4462890625,Touch,none,777.85,222976,2080.0,103.33333333333333
858,1878,0.6,85,210,1026,1334,18,7,2,Yes,2,octa,low,Single,9.0,19.0,28.810546875,LCD,none,755.84,215460,366.42857142857144,939.0
859,623,0.1,127,144,672,3657,17,3,19,No,3,triple,medium,Single,2.0,4.0,6.662109375,Touch,none,1031.81,96768,560.0,32.78947368421053
860,1829,0.4,160,729,1267,2080,16,11,12,Yes,4,penta,low,Single,,7.0,14.9345703125,LCD,a,1136.28,923643,287.9545454545455,152.41666666666666
861,525,0.8,190,82,670,1609,16,11,3,No,2,hepta,high,Dual,11.0,20.0,34.6328125,LCD,none,419.19,54940,152.27272727272725,175.0
862,1065,0.7,89,188,928,3078,10,1,18,Yes,4,dual,low,Single,,2.0,14.236328125,LCD,g,866.27,174464,2320.0,59.166666666666664
863,1425,0.7,127,150,1897,590,13,2,6,No,4,octa,medium,Single,9.0,14.0,34.5029296875,Touch,b,687.3,284550,2371.25,237.5
864,1296,0.2,129,1222,1382,2552,19,8,10,No,3,hepta,medium,Dual,3.0,4.0,11.189453125,Touch,a,1180.37,1688804,431.875,129.6
865,642,0.8,197,331,1011,3355,12,5,13,No,2,dual,high,Single,3.0,15.0,33.5859375,LCD,none,827.69,334641,505.5,49.38461538461539
866,1664,0.5,177,1178,1929,1968,12,7,9,Yes,4,hepta,high,Dual,9.0,19.0,15.3662109375,LCD,none,980.39,2272362,688.9285714285713,184.88888888888889
867,1498,0.1,170,347,1076,3358,7,3,19,Yes,4,hepta,low,Single,3.0,4.0,8.1337890625,LCD,none,1510.83,373372,896.6666666666667,78.84210526315789
868,981,0.1,136,75,688,1539,19,12,19,Yes,2,triple,medium,Dual,,7.0,2.724609375,LCD,none,634.95,51600,143.33333333333334,51.63157894736842
869,1236,0.3,143,492,1403,942,16,12,14,Yes,4,quad,high,Single,6.0,18.0,31.4580078125,Touch,b,686.37,690276,292.2916666666667,88.28571428571429
870,1673,0.1,187,65,734,3669,9,1,10,No,3,triple,high,Dual,7.0,10.0,9.3046875,LCD,a,897.47,47710,1835.0,167.3
871,712,0.8,172,881,1234,3612,13,5,4,Yes,4,dual,medium,Single,6.0,14.0,8.841796875,LCD,none,1106.74,1087154,617.0,178.0
872,569,0.8,170,351,1159,2351,8,7,10,Yes,4,triple,low,Dual,10.0,19.0,4.4794921875,Touch,none,941.7,406809,413.92857142857144,56.9
873,603,0.2,156,1842,1968,604,10,4,8,Yes,4,hexa,low,Dual,,,63.345703125,Touch,n,858.18,3625056,1230.0,75.375
874,1332,0.5,187,758,1165,1285,5,0,9,No,3,dual,low,Dual,2.0,4.0,11.568359375,Touch,none,869.89,883070,inf,148.0
875,1413,0.1,128,1323,1481,515,5,0,18,No,4,single,low,Single,,,13.2265625,Touch,none,814.67,1959363,inf,78.5
876,1064,0.2,184,1175,1569,654,16,13,6,No,4,hexa,high,Dual,1.0,13.0,34.13671875,LCD,none,756.29,1843575,301.7307692307692,177.33333333333334
877,1444,0.5,82,1092,1554,2540,17,2,15,No,3,penta,low,Single,2.0,17.0,47.5771484375,Touch,n,1404.2,1696968,1942.5,96.26666666666667
878,1366,0.2,161,647,1876,3869,17,5,14,Yes,4,penta,medium,Dual,5.0,9.0,52.158203125,LCD,a,1012.98,1213772,938.0,97.57142857142857
879,906,0.1,136,1102,1793,3412,13,8,16,No,3,dual,medium,Dual,7.0,11.0,17.85546875,LCD,none,892.41,1975886,560.3125,56.625
880,1554,0.7,185,319,1367,509,12,3,19,No,4,penta,high,Dual,3.0,12.0,46.15625,LCD,none,845.45,436073,1139.1666666666667,81.78947368421052
881,1187,0.2,122,215,1125,2547,10,3,5,No,4,hexa,high,Single,,6.0,20.8701171875,Touch,none,947.94,241875,937.5,237.4
882,1156,0.9,173,945,1913,2735,16,15,13,Yes,4,triple,high,Dual,1.0,16.0,29.7705078125,LCD,b,1205.3,1807785,318.8333333333333,88.92307692307692
883,1918,0.3,139,381,1203,1369,9,6,6,No,2,single,high,Single,1.0,5.0,22.021484375,Touch,a,539.18,458343,501.25,319.6666666666667
884,841,0.1,199,546,828,2942,11,5,16,Yes,2,hexa,low,Dual,8.0,13.0,38.326171875,Touch,b,467.71,452088,414.0,52.5625
885,730,0.9,167,1096,1155,2812,10,1,17,Yes,2,hepta,medium,Dual,6.0,10.0,6.2236328125,LCD,none,431.56,1265880,2887.5,42.94117647058823
886,878,0.5,153,575,618,3497,9,7,11,Yes,4,quad,medium,Single,13.0,18.0,30.2900390625,Touch,none,798.43,355350,220.71428571428572,79.81818181818181
887,1059,0.7,182,519,1545,619,5,3,18,No,2,octa,low,Dual,,1.0,49.4853515625,Touch,a,599.84,801855,1287.5,58.833333333333336
888,1578,0.9,200,342,670,3483,17,4,16,No,3,single,high,Single,8.0,20.0,3.1708984375,LCD,none,1479.17,229140,418.75,98.625
889,1829,0.8,112,291,563,1475,11,4,7,No,2,penta,medium,Single,,1.0,35.974609375,LCD,none,761.38,163833,351.875,261.2857142857143
890,1132,0.1,157,1091,1293,1950,11,2,6,No,2,single,medium,Single,,4.0,8.01171875,Touch,a,835.84,1410663,1616.25,188.66666666666666
891,1652,1.0,198,352,1084,3592,7,6,6,No,4,hepta,low,Dual,4.0,6.0,39.5048828125,LCD,none,1365.77,381568,451.66666666666663,275.3333333333333
892,912,0.3,107,165,1723,3573,17,3,20,No,3,penta,low,Dual,,1.0,57.2861328125,Touch,none,1151.08,284295,1435.8333333333335,45.6
893,1181,0.6,116,385,831,2020,6,0,18,No,4,dual,high,Single,12.0,16.0,59.328125,Touch,none,830.61,319935,inf,65.61111111111111
894,1497,0.7,92,1920,1933,1329,6,1,7,Yes,3,triple,low,Single,5.0,9.0,32.0634765625,Touch,none,875.38,3711360,4832.5,213.85714285714286
895,1790,0.5,100,396,1980,3568,6,2,18,Yes,4,triple,high,Dual,3.0,11.0,48.373046875,LCD,n,1127.52,784080,2475.0,99.44444444444444
896,1742,0.8,100,1134,1469,1947,5,4,6,Yes,3,single,medium,Single,3.0,9.0,48.4794921875,LCD,n,799.89,1665846,918.125,290.3333333333333
897,1549,0.4,158,721,1514,1998,12,7,15,Yes,3,penta,low,Single,4.0,7.0,8.4521484375,Touch,none,1012.42,1091594,540.7142857142857,103.26666666666667
