id,battery_power,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,talk_time,bluetooth,gen,cores,speed,sim,f_camera,camera,memory,screen,wifi,price,resolution,DPI_W,call_ratio
564,574,0.1,90,286,1171,3269,8,7,10,No,2,hexa,high,Dual,16.0,17.0,37.609375,Touch,none,409,334906,65.86051743532057,57.4
565,1271,0.1,113,1350,1949,445,15,14,14,Yes,2,hepta,low,Single,12.0,15.0,31.9423828125,LCD,b,652,2631150,54.80877390326209,90.78571428571429
566,1170,0.4,83,27,1722,1073,6,4,8,Yes,3,octa,medium,Single,4.0,15.0,29.7099609375,Touch,none,791,46494,169.48818897637796,146.25
567,1269,0.8,118,1597,1920,665,18,5,5,Yes,2,dual,medium,Single,14.0,15.0,50.7685546875,LCD,none,793,3066240,151.1811023622047,253.8
568,1288,0.1,121,1177,1809,3129,17,6,2,No,2,dual,high,Dual,15.0,20.0,49.1826171875,LCD,none,663,2129193,118.7007874015748,644.0
569,1366,0.1,150,402,964,3501,13,11,3,Yes,4,dual,low,Dual,0.0,9.0,34.126953125,LCD,none,1319,387528,34.5025053686471,455.3333333333333
570,1572,0.8,169,577,1237,3461,6,3,10,Yes,4,penta,low,Dual,7.0,8.0,8.3974609375,Touch,n,1097,713749,162.33595800524932,157.2
571,1627,0.1,180,52,1082,3206,12,6,16,No,4,hexa,low,Dual,9.0,16.0,31.716796875,Touch,none,1344,56264,70.99737532808399,101.6875
572,1701,0.9,115,364,828,3717,11,0,10,Yes,4,dual,low,Single,13.0,15.0,45.41796875,Touch,none,1357,301392,inf,170.1
573,1900,0.9,171,934,1241,3917,15,5,18,Yes,4,single,low,Dual,0.0,1.0,54.521484375,LCD,b,1474,1159094,97.71653543307086,105.55555555555556
574,1974,0.3,80,250,545,861,7,4,6,No,3,hepta,medium,Single,4.0,13.0,23.6728515625,LCD,b,549,136250,53.64173228346456,329.0
575,1197,0.1,129,214,1710,2885,19,7,14,Yes,3,penta,low,Dual,9.0,10.0,20.138671875,Touch,g,833,365940,96.17547806524183,85.5
576,587,0.7,170,612,1793,2777,9,2,14,Yes,3,single,high,Dual,4.0,16.0,6.30078125,Touch,none,765,1097316,352.9527559055118,41.92857142857143
577,934,0.8,112,1111,1463,1017,12,7,9,No,2,penta,medium,Single,7.0,12.0,24.2314453125,LCD,b,654,1625393,82.28346456692913,103.77777777777777
578,1195,0.1,82,163,1100,980,13,9,17,No,4,quad,medium,Dual,1.0,9.0,22.7822265625,LCD,none,777,179300,48.118985126859144,70.29411764705883
579,1853,0.4,92,202,1951,2775,14,4,17,Yes,3,single,medium,Single,2.0,15.0,22.896484375,LCD,none,1196,394102,192.0275590551181,109.0
580,1164,0.9,95,729,1704,3309,15,3,3,No,4,octa,medium,Single,4.0,18.0,19.146484375,LCD,a,874,1242216,223.6220472440945,388.0
581,1512,0.1,88,1079,1897,3607,12,10,6,Yes,4,triple,low,Single,8.0,17.0,18.1484375,Touch,n,1074,2046863,74.68503937007874,252.0
582,1232,0.3,169,361,809,1257,16,10,16,No,4,penta,high,Dual,1.0,17.0,23.689453125,LCD,none,907,292049,31.850393700787404,77.0
583,1813,0.2,198,338,1306,759,9,3,14,Yes,4,triple,low,Dual,0.0,8.0,5.376953125,Touch,none,784,441428,171.39107611548556,129.5
584,946,0.1,166,1698,1771,3720,15,7,4,Yes,2,triple,high,Dual,17.0,20.0,5.01953125,Touch,none,720,3007158,99.60629921259843,236.5
585,739,0.1,88,1052,1536,475,7,6,6,Yes,4,triple,high,Dual,2.0,4.0,56.7529296875,LCD,a,639,1615872,100.78740157480314,123.16666666666667
586,704,0.2,80,1108,1509,1122,9,3,10,Yes,4,single,high,Single,8.0,10.0,28.546875,Touch,b,806,1671972,198.03149606299212,70.4
587,1663,0.6,147,951,1545,1336,8,5,15,Yes,3,quad,low,Single,0.0,15.0,39.5703125,LCD,none,840,1469295,121.65354330708661,110.86666666666666
588,1966,0.9,185,1197,1987,1185,11,2,20,Yes,2,octa,medium,Dual,2.0,18.0,39.5166015625,Touch,none,808,2378439,391.14173228346453,98.3
589,1219,0.7,196,473,1022,705,11,3,6,No,2,penta,medium,Dual,0.0,4.0,17.2236328125,Touch,b,406,483406,134.12073490813648,203.16666666666666
590,612,0.6,181,1294,1337,3169,14,9,6,Yes,2,penta,low,Single,6.0,12.0,35.0888671875,LCD,none,916,1730078,58.48643919510061,102.0
591,1658,0.7,182,410,522,3483,10,1,15,Yes,4,single,medium,Single,0.0,5.0,38.60546875,LCD,a,984,214020,205.51181102362204,110.53333333333333
592,1263,0.3,175,178,1883,1183,14,3,17,No,2,penta,low,Single,12.0,18.0,63.248046875,LCD,b,639,335174,247.11286089238843,74.29411764705883
593,1395,0.6,118,782,1787,3373,11,2,16,Yes,4,triple,high,Single,0.0,1.0,54.115234375,Touch,none,1382,1397434,351.7716535433071,87.1875
594,621,0.1,151,434,910,2801,6,1,5,Yes,3,quad,high,Dual,0.0,20.0,53.2265625,Touch,a,677,394940,358.26771653543307,124.2
595,652,0.6,142,464,781,565,18,12,9,No,2,triple,low,Dual,1.0,2.0,56.93359375,LCD,a,440,362384,25.62335958005249,72.44444444444444
596,1175,0.1,145,137,1501,3153,9,4,12,No,3,dual,low,Single,10.0,12.0,24.9443359375,LCD,none,811,205637,147.73622047244095,97.91666666666667
597,561,0.1,163,492,1176,3421,16,2,5,Yes,3,octa,medium,Single,0.0,10.0,11.2265625,Touch,a,790,578592,231.49606299212599,112.2
598,1137,0.9,173,1250,1285,316,15,14,17,No,4,penta,medium,Single,6.0,7.0,3.6923828125,LCD,none,934,1606250,36.13610798650169,66.88235294117646
599,1835,0.1,193,385,583,448,18,17,14,Yes,4,hepta,high,Single,4.0,13.0,10.9599609375,LCD,none,629,224455,13.501621120889302,131.07142857142858
600,1170,0.4,169,427,684,2366,16,8,2,No,3,hexa,high,Dual,2.0,5.0,39.0224609375,Touch,a,826,292068,33.661417322834644,585.0
601,1595,0.7,85,1024,1838,3881,14,10,9,Yes,4,quad,low,Dual,0.0,20.0,43.4326171875,LCD,b,1411,1882112,72.36220472440945,177.22222222222223
602,1719,0.3,122,240,904,462,6,3,5,Yes,2,octa,medium,Single,0.0,7.0,12.7392578125,LCD,none,388,216960,118.63517060367454,343.8
603,1770,0.8,128,886,1552,1480,6,1,17,No,3,hepta,high,Dual,0.0,6.0,7.1552734375,LCD,none,869,1375072,611.0236220472441,104.11764705882354
604,1312,0.8,163,1233,1854,1087,17,16,14,No,4,dual,low,Dual,0.0,0.0,27.7841796875,LCD,none,1046,2285982,45.62007874015748,93.71428571428571
605,1878,0.3,139,183,559,2711,8,2,3,No,4,penta,medium,Dual,5.0,13.0,55.712890625,Touch,g,1355,102297,110.03937007874016,626.0
606,1871,0.1,81,88,1682,2144,13,12,12,Yes,4,hepta,medium,Single,7.0,14.0,20.4052734375,Touch,b,686,148016,55.18372703412073,155.91666666666666
607,922,0.9,188,1016,1383,1165,19,6,4,No,4,hepta,medium,Dual,1.0,15.0,34.716796875,Touch,b,929,1405128,90.74803149606299,230.5
608,1975,0.9,128,80,655,2998,5,4,13,Yes,4,octa,medium,Single,6.0,11.0,15.560546875,Touch,none,1339,52400,64.46850393700787,151.92307692307693
609,1212,0.3,102,611,1715,2249,14,3,4,No,4,quad,high,Single,1.0,8.0,45.2578125,Touch,b,904,1047865,225.06561679790025,303.0
610,1430,0.1,179,569,906,752,17,8,17,Yes,2,triple,low,Single,3.0,5.0,54.9833984375,LCD,b,578,515514,44.58661417322835,84.11764705882354
611,1958,0.2,190,304,637,1409,16,5,3,Yes,2,dual,medium,Dual,0.0,3.0,4.0947265625,LCD,none,799,193648,50.15748031496063,652.6666666666666
612,1836,0.2,184,276,1230,3072,7,3,5,Yes,4,hepta,medium,Dual,0.0,15.0,29.6103515625,Touch,none,906,339480,161.41732283464566,367.2
613,557,0.5,125,1131,1315,1305,12,8,3,Yes,3,triple,medium,Single,0.0,0.0,23.9814453125,LCD,b,654,1487265,64.71456692913385,185.66666666666666
614,539,0.1,145,551,599,3597,14,5,9,Yes,2,hepta,low,Dual,9.0,14.0,20.892578125,LCD,none,440,330049,47.16535433070866,59.888888888888886
615,880,0.5,172,436,1302,3132,8,7,6,No,2,octa,low,Dual,1.0,15.0,43.5732421875,Touch,a,685,567672,73.22834645669292,146.66666666666666
616,1369,0.5,162,553,727,3856,18,4,18,Yes,2,single,medium,Dual,6.0,7.0,33.666015625,Touch,n,805,402031,71.55511811023622,76.05555555555556
617,1109,0.4,98,1391,1787,1524,15,10,7,Yes,3,single,high,Dual,1.0,9.0,38.4814453125,Touch,n,1061,2485717,70.35433070866141,158.42857142857142
618,843,0.1,166,981,1096,3673,12,1,20,No,3,penta,medium,Dual,0.0,6.0,16.0986328125,LCD,b,634,1075176,431.496062992126,42.15
619,598,0.7,196,680,1173,3293,8,4,7,No,3,dual,high,Dual,7.0,10.0,21.314453125,LCD,n,946,797640,115.45275590551181,85.42857142857143
620,972,1.0,126,687,816,3035,12,7,19,Yes,3,quad,high,Dual,1.0,2.0,5.71875,LCD,g,823,560592,45.89426321709786,51.1578947368421
621,1944,0.1,197,1060,1970,584,17,14,13,Yes,4,hexa,low,Single,5.0,18.0,35.412109375,Touch,none,957,2088200,55.399325084364456,149.53846153846155
622,1225,0.6,138,217,1101,2675,12,11,15,No,4,hepta,low,Dual,0.0,1.0,2.2724609375,Touch,none,917,238917,39.40586972083035,81.66666666666667
623,644,0.5,114,1140,1654,2382,9,0,19,Yes,4,single,medium,Dual,7.0,16.0,29.58984375,LCD,a,839,1885560,inf,33.89473684210526
624,1919,0.8,150,304,1191,1391,19,13,12,No,4,quad,medium,Single,5.0,6.0,47.4619140625,LCD,g,868,362064,36.06904906117504,159.91666666666666
625,501,0.3,131,504,1089,2346,13,12,2,No,4,quad,high,Single,12.0,19.0,53.1689453125,LCD,a,794,548856,35.72834645669291,250.5
626,1620,0.2,185,832,1033,606,6,0,18,Yes,4,triple,medium,Dual,0.0,3.0,29.8701171875,LCD,none,814,859456,inf,90.0
627,1227,0.2,130,935,1781,1324,7,3,12,Yes,2,triple,medium,Dual,0.0,3.0,33.599609375,Touch,b,670,1665235,233.72703412073488,102.25
628,1359,0.5,107,446,901,1076,16,8,4,Yes,4,hexa,low,Dual,1.0,3.0,57.275390625,Touch,n,827,401846,44.34055118110236,339.75
629,1914,0.6,118,942,1701,643,17,1,8,No,3,octa,low,Single,1.0,2.0,35.3369140625,LCD,a,718,1602342,669.6850393700787,239.25
630,1645,0.7,123,897,1308,783,10,8,20,Yes,3,hepta,medium,Single,1.0,2.0,21.490234375,LCD,none,712,1173276,64.37007874015748,82.25
631,1063,0.8,101,1208,1232,3809,17,16,5,Yes,4,penta,medium,Single,0.0,2.0,25.9541015625,LCD,b,1358,1488256,30.31496062992126,212.6
632,946,0.2,154,159,630,2104,7,4,16,No,4,octa,medium,Single,0.0,0.0,19.6728515625,Touch,none,986,100170,62.00787401574803,59.125
633,1231,0.8,185,632,1184,1762,5,3,6,No,3,triple,medium,Dual,5.0,10.0,53.599609375,Touch,none,689,748288,155.38057742782152,205.16666666666666
634,1397,0.5,87,1308,1991,3137,12,1,11,No,3,hexa,high,Dual,13.0,18.0,9.1826171875,Touch,g,1353,2604228,783.8582677165355,127.0
635,701,0.5,160,1002,1256,1756,6,3,17,Yes,3,triple,low,Single,7.0,11.0,15.23828125,Touch,a,914,1258512,164.82939632545933,41.23529411764706
636,570,0.3,111,1331,1917,3663,14,10,14,Yes,2,hepta,low,Dual,2.0,5.0,9.4892578125,LCD,none,1084,2551527,75.47244094488188,40.714285714285715
637,1993,0.3,147,150,510,2437,14,0,9,Yes,4,octa,low,Single,10.0,11.0,26.765625,LCD,none,1110,76500,inf,221.44444444444446
638,955,0.9,143,1248,1511,1432,12,9,9,No,3,penta,low,Dual,4.0,8.0,42.6181640625,Touch,n,795,1885728,66.09798775153105,106.11111111111111
639,924,0.3,167,108,1813,1620,17,15,12,No,4,octa,low,Dual,0.0,6.0,46.572265625,LCD,none,748,195804,47.585301837270336,77.0
640,600,0.8,112,320,747,1655,18,0,9,No,2,penta,low,Single,0.0,2.0,13.76171875,LCD,none,621,239040,inf,66.66666666666667
641,518,0.1,178,437,1947,2832,5,0,8,No,3,hepta,low,Dual,0.0,1.0,3.4521484375,LCD,a,838,850839,inf,64.75
642,1063,0.9,95,295,935,961,16,6,5,Yes,4,hexa,high,Single,0.0,10.0,30.6865234375,Touch,none,664,275825,61.35170603674541,212.6
643,920,0.8,149,1058,1421,2608,6,0,2,Yes,2,triple,low,Single,2.0,3.0,45.3896484375,LCD,g,699,1503418,inf,460.0
644,1715,0.1,171,79,1652,514,7,4,13,No,4,penta,medium,Single,4.0,6.0,3.296875,LCD,none,760,130508,162.5984251968504,131.92307692307693
645,1841,0.6,167,593,672,2304,7,1,18,Yes,2,octa,medium,Dual,6.0,8.0,13.7744140625,LCD,n,800,398496,264.56692913385825,102.27777777777777
646,543,0.7,132,693,1031,933,14,0,5,Yes,4,penta,low,Dual,4.0,7.0,59.2265625,Touch,none,665,714483,inf,108.6
647,1762,0.9,189,300,527,1896,14,10,20,Yes,4,single,high,Dual,13.0,14.0,25.0322265625,Touch,n,1075,158100,20.748031496062993,88.1
648,1112,0.6,121,234,739,3655,7,3,20,Yes,3,quad,low,Dual,1.0,16.0,52.3544921875,Touch,none,1017,172926,96.98162729658793,55.6
649,709,0.1,136,1545,1596,1973,12,9,16,Yes,2,single,medium,Dual,0.0,0.0,34.611328125,Touch,a,821,2465820,69.81627296587926,44.3125
650,1315,0.8,128,59,575,3278,6,3,13,Yes,2,hepta,high,Single,7.0,16.0,62.73828125,LCD,none,770,33925,75.45931758530183,101.15384615384616
651,1762,0.3,107,1103,1364,2183,8,3,11,Yes,4,octa,high,Single,10.0,11.0,15.099609375,Touch,none,1175,1504492,179.002624671916,160.1818181818182
652,1462,0.2,182,91,1478,824,15,5,13,Yes,3,hepta,medium,Dual,1.0,18.0,24.4873046875,LCD,a,748,134498,116.37795275590553,112.46153846153847
653,571,0.2,186,177,1282,2598,13,5,8,No,3,hepta,medium,Dual,8.0,20.0,34.72265625,Touch,none,762,226914,100.94488188976376,71.375
654,666,0.4,81,58,1353,1254,15,9,9,Yes,4,triple,low,Dual,7.0,13.0,53.099609375,Touch,b,586,78474,59.186351706036746,74.0
655,1994,0.5,146,447,1435,3622,7,0,20,No,4,octa,medium,Dual,2.0,7.0,7.2509765625,LCD,a,1416,641445,inf,99.7
656,1583,0.7,148,942,1651,1704,17,13,2,Yes,3,hepta,medium,Dual,11.0,16.0,13.98828125,LCD,b,806,1555242,50.0,791.5
657,1778,1.0,132,88,516,1624,15,13,9,No,4,quad,medium,Dual,3.0,17.0,44.2509765625,Touch,none,860,45408,15.626892792247123,197.55555555555554
658,1926,0.2,179,371,1000,3809,17,12,17,Yes,4,hexa,medium,Single,13.0,17.0,49.6904296875,Touch,none,1365,371000,32.808398950131235,113.29411764705883
659,966,0.2,117,1446,1754,2574,10,1,5,Yes,4,quad,low,Single,9.0,10.0,49.0322265625,LCD,g,1386,2536284,690.5511811023622,193.2
660,568,0.3,179,181,1703,950,17,9,9,No,3,triple,medium,Single,1.0,4.0,35.2783203125,LCD,none,587,308243,74.49693788276466,63.111111111111114
661,1897,0.5,192,1311,1935,273,17,6,3,No,4,octa,high,Single,1.0,2.0,20.4833984375,Touch,b,848,2536785,126.96850393700787,632.3333333333334
662,1695,0.7,200,1791,1898,446,16,13,15,No,4,triple,low,Dual,6.0,9.0,45.9345703125,Touch,n,1020,3399318,57.48031496062992,113.0
663,1623,0.9,120,1568,1832,1510,12,10,17,Yes,4,hepta,medium,Single,6.0,12.0,60.0146484375,Touch,none,1047,2872576,72.1259842519685,95.47058823529412
664,914,0.7,147,706,721,1122,12,9,2,Yes,4,quad,low,Single,0.0,0.0,26.00390625,Touch,n,813,509026,31.539807524059494,457.0
665,1721,0.5,128,871,1048,707,19,2,5,Yes,4,quad,low,Dual,4.0,5.0,32.8330078125,Touch,n,834,912808,206.29921259842519,344.2
666,890,0.5,198,1074,1873,751,7,3,3,Yes,2,octa,medium,Dual,4.0,13.0,43.4208984375,LCD,none,628,2011602,245.80052493438322,296.6666666666667
667,600,0.8,191,501,1465,3393,12,7,8,No,3,triple,low,Single,1.0,7.0,47.1884765625,LCD,none,1054,733965,82.39595050618672,75.0
668,1677,0.7,124,271,1477,3771,15,6,12,No,3,hexa,medium,Dual,4.0,8.0,10.6318359375,LCD,none,889,400267,96.91601049868765,139.75
669,723,0.2,168,920,1748,1851,15,3,16,No,4,quad,low,Single,0.0,3.0,3.4736328125,LCD,none,1047,1608160,229.39632545931758,45.1875
670,638,0.5,102,1171,1383,2735,7,2,9,No,3,quad,medium,Dual,11.0,17.0,27.3232421875,Touch,none,1159,1619493,272.244094488189,70.88888888888889
671,852,0.7,104,293,1159,2253,17,4,7,No,4,hepta,medium,Dual,4.0,13.0,61.06640625,Touch,none,901,339587,114.0748031496063,121.71428571428571
672,1979,0.2,165,833,1630,452,13,6,14,Yes,2,hepta,medium,Dual,0.0,1.0,31.5869140625,Touch,none,912,1357790,106.95538057742783,141.35714285714286
673,710,0.8,151,485,857,1419,12,11,18,Yes,2,penta,low,Single,6.0,9.0,31.6455078125,Touch,none,715,415645,30.672870436649962,39.44444444444444
674,1034,0.3,190,182,1293,969,15,1,7,No,4,triple,high,Dual,2.0,4.0,44.783203125,LCD,none,644,235326,509.0551181102362,147.71428571428572
675,600,0.1,145,207,1162,3441,19,1,5,No,4,single,high,Dual,8.0,11.0,22.1318359375,LCD,none,863,240534,457.4803149606299,120.0
676,1027,0.9,103,1698,1747,3786,17,12,12,No,4,dual,low,Single,2.0,7.0,62.9912109375,LCD,none,1397,2966406,57.31627296587927,85.58333333333333
677,1260,1.0,106,165,736,2710,13,1,8,No,4,hexa,low,Single,5.0,6.0,13.08984375,Touch,none,994,121440,289.76377952755905,157.5
678,1793,0.5,169,1086,1418,3533,16,14,15,No,3,hexa,medium,Dual,10.0,17.0,11.947265625,Touch,n,1081,1539948,39.87626546681665,119.53333333333333
679,675,0.9,144,192,757,1735,7,0,13,No,3,penta,high,Single,10.0,15.0,59.1396484375,LCD,b,548,145344,inf,51.92307692307692
680,658,0.9,103,1156,1750,3587,14,11,20,Yes,4,hepta,high,Single,0.0,3.0,12.1591796875,LCD,none,913,2023000,62.634216177523264,32.9
681,1694,0.3,102,377,549,2298,17,5,2,Yes,4,hepta,low,Single,0.0,7.0,33.361328125,Touch,none,1247,206973,43.22834645669291,847.0
682,804,0.9,89,709,818,2027,11,5,11,Yes,4,single,low,Dual,12.0,13.0,40.7861328125,LCD,none,788,579962,64.40944881889763,73.0909090909091
683,1713,0.9,127,729,974,2406,13,10,20,No,3,hepta,high,Dual,1.0,3.0,27.0517578125,LCD,g,1055,710046,38.346456692913385,85.65
684,706,0.1,108,543,938,2419,8,7,4,No,4,triple,low,Single,13.0,19.0,30.4404296875,LCD,n,950,509334,52.75590551181102,176.5
685,1362,0.8,131,553,1505,995,7,6,18,No,2,hepta,low,Single,3.0,9.0,24.9765625,Touch,a,562,832265,98.75328083989501,75.66666666666667
686,1527,0.1,154,526,1116,2078,5,3,11,No,4,penta,high,Single,10.0,14.0,58.83984375,Touch,n,986,587016,146.45669291338584,138.8181818181818
687,768,0.9,159,637,991,1145,19,1,7,No,2,dual,low,Dual,0.0,1.0,18.6259765625,LCD,b,537,631267,390.15748031496065,109.71428571428571
688,1314,0.1,155,113,577,626,10,4,4,No,4,quad,high,Dual,8.0,12.0,40.7138671875,Touch,b,722,65201,56.79133858267716,328.5
689,705,0.9,155,1114,1374,1509,15,11,18,Yes,4,hexa,low,Single,5.0,9.0,56.3720703125,Touch,b,752,1530636,49.17680744452398,39.166666666666664
690,1403,0.1,164,461,1251,3371,13,9,9,No,4,penta,high,Single,2.0,3.0,26.0810546875,LCD,n,1187,576711,54.724409448818896,155.88888888888889
691,1486,0.1,85,1430,1747,297,13,1,15,No,2,quad,high,Single,7.0,15.0,51.3486328125,Touch,none,495,2498210,687.7952755905512,99.06666666666666
692,781,0.4,198,304,1674,3508,13,8,5,No,2,penta,medium,Single,2.0,7.0,37.7158203125,LCD,g,993,508896,82.38188976377953,156.2
693,986,0.8,183,471,800,2385,16,9,19,Yes,4,octa,medium,Single,1.0,3.0,22.888671875,LCD,none,1127,376800,34.99562554680665,51.89473684210526
694,1310,0.4,105,806,1016,1301,13,12,19,No,2,single,medium,Single,0.0,14.0,32.4140625,LCD,b,662,818896,33.333333333333336,68.94736842105263
695,560,0.3,81,80,1327,2167,11,10,7,Yes,4,triple,medium,Dual,6.0,12.0,55.880859375,LCD,b,651,106160,52.24409448818897,80.0
696,1348,0.4,116,204,501,3914,10,3,8,No,3,penta,medium,Single,0.0,6.0,42.3291015625,LCD,a,1395,102204,65.74803149606299,168.5
697,1567,0.5,119,545,1621,2312,9,1,18,No,3,hexa,low,Dual,3.0,6.0,22.203125,LCD,none,765,883445,638.1889763779527,87.05555555555556
698,1940,0.7,93,112,858,2297,14,6,8,Yes,2,penta,low,Dual,4.0,7.0,17.5576171875,Touch,none,770,96096,56.29921259842519,242.5
699,1979,1.0,176,1331,1532,411,8,2,2,Yes,4,triple,high,Dual,0.0,9.0,19.158203125,Touch,n,1120,2039092,301.5748031496063,989.5
700,561,0.1,193,1055,1294,665,10,0,4,Yes,4,triple,medium,Dual,7.0,13.0,1.908203125,Touch,none,638,1365170,inf,140.25
701,1717,0.7,130,609,810,3226,6,4,5,Yes,2,single,medium,Single,1.0,3.0,60.9716796875,Touch,none,1000,493290,79.7244094488189,343.4
702,535,0.7,113,290,811,740,11,10,18,No,4,single,medium,Single,1.0,4.0,47.4501953125,Touch,none,551,235190,31.929133858267715,29.72222222222222
703,1413,0.1,185,1039,1318,3878,19,16,4,No,4,penta,low,Dual,4.0,12.0,38.68359375,LCD,none,1067,1369402,32.431102362204726,353.25
704,1358,0.6,135,1485,1655,3406,5,1,11,No,2,hepta,high,Dual,0.0,0.0,19.8447265625,LCD,n,1017,2457675,651.5748031496063,123.45454545454545
705,1519,0.7,112,1122,1702,2440,9,5,10,No,3,hepta,high,Single,2.0,8.0,29.623046875,Touch,g,947,1909644,134.01574803149606,151.9
706,1254,0.7,108,462,1013,3959,10,4,17,No,3,penta,medium,Dual,2.0,6.0,49.2412109375,Touch,none,1091,468006,99.70472440944881,73.76470588235294
707,1591,0.4,154,1384,1883,3703,17,6,20,Yes,4,hexa,medium,Single,3.0,7.0,48.6181640625,Touch,none,1174,2606072,123.55643044619421,79.55
708,977,0.6,165,1502,1862,3714,19,3,10,Yes,2,dual,high,Dual,2.0,15.0,34.947265625,Touch,g,757,2796724,244.3569553805774,97.7
709,1640,0.8,169,589,1301,337,16,3,5,Yes,4,hepta,low,Single,10.0,14.0,20.7255859375,Touch,none,786,766289,170.73490813648294,328.0
710,663,0.6,183,82,1605,3176,6,2,2,No,3,dual,low,Dual,0.0,1.0,25.0595703125,LCD,b,631,131610,315.9448818897638,331.5
711,1744,0.5,112,68,718,1205,18,7,14,Yes,4,octa,medium,Single,1.0,3.0,19.67578125,LCD,none,975,48824,40.382452193475814,124.57142857142857
712,1624,0.4,150,689,699,2473,16,11,2,No,3,dual,medium,Dual,8.0,10.0,27.630859375,LCD,none,950,481611,25.017895490336436,812.0
713,1108,0.3,169,208,1742,1229,5,3,4,Yes,4,hepta,medium,Dual,14.0,20.0,2.802734375,Touch,none,837,362336,228.6089238845144,277.0
714,1188,0.6,114,1339,1558,2896,12,11,16,Yes,4,dual,medium,Dual,0.0,0.0,9.0966796875,LCD,a,1241,2086162,55.76234788833214,74.25
715,817,0.5,144,722,766,2039,11,6,19,No,2,triple,medium,Single,0.0,11.0,11.41015625,Touch,none,586,553052,50.262467191601054,43.0
716,863,0.7,133,717,1799,520,10,2,18,No,4,quad,medium,Dual,5.0,13.0,6.3837890625,LCD,b,690,1289883,354.1338582677165,47.94444444444444
717,1397,0.2,121,433,1658,1378,18,15,4,No,4,triple,high,Dual,5.0,15.0,3.599609375,Touch,a,929,717914,43.517060367454064,349.25
718,1108,0.7,140,1298,1666,3254,12,0,16,No,3,penta,medium,Single,3.0,12.0,48.39453125,LCD,none,949,2162468,inf,69.25
719,1068,0.9,184,186,1998,1803,5,4,7,No,4,hepta,medium,Dual,1.0,13.0,36.4736328125,LCD,none,874,371628,196.6535433070866,152.57142857142858
720,1702,0.5,145,1397,1491,2501,16,12,4,Yes,4,dual,high,Single,12.0,15.0,50.9287109375,LCD,none,1086,2082927,48.91732283464567,425.5
721,808,0.1,192,618,1891,3762,15,9,12,No,3,quad,low,Dual,0.0,1.0,8.369140625,LCD,a,1182,1168638,82.72090988626422,67.33333333333333
722,1156,0.1,89,1214,1262,1796,16,6,13,No,2,hepta,low,Single,6.0,9.0,60.1337890625,Touch,a,502,1532068,82.80839895013123,88.92307692307692
723,1271,0.1,159,613,650,990,14,11,6,No,2,octa,low,Dual,2.0,3.0,53.130859375,Touch,b,585,398450,23.264137437365786,211.83333333333334
724,696,0.3,197,649,907,2630,18,8,9,No,2,triple,low,Single,6.0,8.0,50.1162109375,LCD,n,731,588643,44.63582677165354,77.33333333333333
725,1981,0.3,175,193,1234,1380,10,1,13,Yes,2,hexa,medium,Dual,13.0,18.0,44.453125,Touch,none,764,238162,485.8267716535433,152.3846153846154
726,614,0.2,128,22,519,3487,15,6,11,No,4,hepta,medium,Dual,0.0,2.0,56.8349609375,Touch,n,751,11418,34.05511811023622,55.81818181818182
727,1590,0.3,122,1464,1595,1201,12,3,18,No,3,triple,low,Dual,0.0,17.0,7.40625,Touch,n,737,2335080,209.31758530183725,88.33333333333333
728,1945,0.7,113,280,895,3015,6,1,15,No,2,triple,medium,Single,4.0,10.0,21.0947265625,LCD,none,599,250600,352.3622047244094,129.66666666666666
